날짜,시간,시가,고가,저가,종가,거래량,거래대금
2023-07-14,1051,279500,279500,279000,279000,442,123365000
2023-07-14,1052,279000,279500,279000,279500,398,111129000
2023-07-14,1053,279000,279500,278500,279000,2739,764096000
2023-07-14,1054,279000,279000,278500,279000,465,129700000
2023-07-14,1055,279000,279000,278500,279000,692,192928000
2023-07-14,1056,278500,279000,278500,279000,337,93986000
2023-07-14,1057,279000,279000,278500,279000,1700,473627000
2023-07-14,1058,278500,279000,278500,278500,1122,312792000
2023-07-14,1059,279000,279000,278500,278500,619,172494000
2023-07-14,1100,279000,279000,278500,279000,1092,304250000
2023-07-14,1101,279000,279000,278500,278500,1177,327858000
2023-07-14,1102,278500,279000,278500,279000,665,185288000
2023-07-14,1103,278500,279000,278500,278500,779,217077000
2023-07-14,1104,279000,279000,278500,278500,881,245401000
2023-07-14,1105,279000,279000,278500,279000,811,225894000
2023-07-14,1106,278500,279000,278500,278500,590,164400000
2023-07-14,1107,278500,279000,278000,278000,6158,1714964000
2023-07-14,1108,278000,278500,278000,278500,679,188919000
2023-07-14,1109,278500,278500,278000,278000,690,192044000
2023-07-14,1110,278000,278500,278000,278000,2843,790441000
2023-07-14,1111,278000,278500,277000,277500,31239,8680100000
2023-07-14,1112,277000,278000,277000,277500,4563,1266073000
2023-07-14,1113,277500,278000,277500,277500,935,259575000
2023-07-14,1114,278000,278000,277500,278000,933,259046000
2023-07-14,1115,278000,278000,277500,277500,725,201291000
2023-07-14,1116,278000,278000,277500,278000,514,142796000
2023-07-14,1117,277500,278000,277500,277500,5353,1485664000
2023-07-14,1118,277500,278000,277000,277500,2733,758327000
2023-07-14,1119,277500,277500,277000,277500,2656,736987000
2023-07-14,1120,277500,278000,277000,277500,806,223617000
2023-07-14,1121,277500,278000,277000,277500,1149,318759000
2023-07-14,1122,278000,278000,277500,278000,1251,347217000
2023-07-14,1123,278000,278000,277500,277500,921,255631000
2023-07-14,1124,277500,278000,277500,278000,871,241779000
2023-07-14,1125,277500,278000,277500,278000,563,156312000
2023-07-14,1126,278000,278000,277500,277500,2193,608600000
2023-07-14,1127,277500,278000,277500,278000,240,66617000
2023-07-14,1128,278000,278000,277500,278000,918,254842000
2023-07-14,1129,278000,278000,277500,278000,1132,314177000
2023-07-14,1130,278000,278000,277500,278000,445,123595000
2023-07-14,1131,278000,278000,277500,277500,463,128618000
2023-07-14,1132,278000,278000,277500,278000,465,129076000
2023-07-14,1133,277500,278000,277500,278000,418,116089000
2023-07-14,1134,277500,278000,277500,277500,1151,319838000
2023-07-14,1135,278000,278000,277500,277500,538,149425000
2023-07-14,1136,277500,278000,277500,278000,350,97202000
2023-07-14,1137,278000,278000,277500,278000,1116,310037000
2023-07-14,1138,278000,278000,277500,278000,1771,492164000
2023-07-14,1139,277500,278000,277500,278000,755,209609000
2023-07-14,1140,278000,278000,277500,278000,424,117789000
2023-07-14,1141,278000,278500,277500,278500,3953,1098964000
2023-07-14,1142,278500,278500,278000,278500,3768,1049375000
2023-07-14,1143,278500,279000,278500,278500,247,68831000
2023-07-14,1144,279000,279000,278500,279000,1224,340920000
2023-07-14,1145,278500,279000,278500,278500,314,87465000
2023-07-14,1146,278500,279000,278000,278500,947,263734000
2023-07-14,1147,278500,278500,278000,278500,729,202984000
2023-07-14,1148,278000,278500,278000,278000,290,80695000
2023-07-14,1149,278000,278500,278000,278500,394,109622000
2023-07-14,1150,278500,278500,278000,278500,742,206540000
2023-07-14,1151,278500,279000,278000,279000,3215,895330000
2023-07-14,1152,279000,279000,278500,278500,924,257728000
2023-07-14,1153,279000,279500,279000,279500,3439,959556000
2023-07-14,1154,279500,279500,279000,279000,634,176961000
2023-07-14,1155,279000,279500,279000,279000,570,159150000
2023-07-14,1156,279500,279500,279000,279500,802,224082000
2023-07-14,1157,279500,279500,279000,279500,351,97999000
2023-07-14,1158,279500,279500,279000,279500,370,103374000
2023-07-14,1159,279500,279500,279000,279500,291,81240000
2023-07-14,1200,279500,280500,279000,280000,11432,3198285000
2023-07-14,1201,279500,280500,279500,280500,3076,862036000
2023-07-14,1202,280500,281000,280500,280500,5989,1680374000
2023-07-14,1203,280500,281000,280500,281000,6309,1772621000
2023-07-14,1204,281000,281500,280500,281500,3689,1037043000
2023-07-14,1205,281000,281500,281000,281000,681,191451000
2023-07-14,1206,281500,281500,281000,281000,744,209265000
2023-07-14,1207,281500,281500,281000,281000,777,218469000
2023-07-14,1208,281000,281500,280500,281000,3285,923046000
2023-07-14,1209,281000,281000,280500,280500,471,132211000
2023-07-14,1210,280500,281000,280500,281000,555,155687000
2023-07-14,1211,280500,281000,280500,281000,286,80334000
2023-07-14,1212,281000,281000,280500,280500,930,261150000
2023-07-14,1213,281000,281000,280500,280500,1876,526271000
2023-07-14,1214,281000,281000,280500,280500,477,133832000
2023-07-14,1215,280500,281000,280500,280500,978,274350000
2023-07-14,1216,280500,280500,280000,280000,619,173413000
2023-07-14,1217,280500,280500,280000,280000,3734,1046030000
2023-07-14,1218,280500,280500,280000,280500,259,72634000
2023-07-14,1219,280500,280500,279500,279500,986,276086000
2023-07-14,1220,280000,280000,279500,279500,207,57913000
2023-07-14,1221,279500,280000,279500,280000,234,65444000
2023-07-14,1222,280000,280000,279500,279500,631,176398000
2023-07-14,1223,279500,280000,279500,280000,404,112956000
2023-07-14,1224,280000,280000,279500,279500,404,113017000
2023-07-14,1225,280000,280000,279500,280000,507,141776000
2023-07-14,1226,280000,280000,279500,279500,165,46162000
2023-07-14,1227,280000,280000,279500,279500,1665,465396000
2023-07-14,1228,279500,280000,279500,279500,344,96163000
2023-07-14,1229,279500,280000,279500,280000,465,130163000
2023-07-14,1230,280000,280500,279500,280000,2835,793822000
2023-07-14,1231,280000,280500,280000,280000,262,73382000
2023-07-14,1232,280500,280500,280000,280000,201,56298000
2023-07-14,1233,280500,280500,280000,280000,904,253227000
2023-07-14,1234,280000,280500,280000,280500,63,17645000
2023-07-14,1235,280500,280500,280000,280500,175,49033000
2023-07-14,1236,280000,280500,280000,280500,298,83542000
2023-07-14,1237,280000,280500,280000,280500,555,155514000
2023-07-14,1238,280500,280500,280000,280000,670,187687000
2023-07-14,1239,280000,280500,280000,280500,1103,309176000
2023-07-14,1240,280500,280500,280000,280000,293,82091000
2023-07-14,1241,280000,281500,280000,281500,6518,1830976000
2023-07-14,1242,281500,281500,280500,280500,686,192628000
2023-07-14,1243,280500,281000,280500,281000,966,271030000
2023-07-14,1244,280500,281000,280500,281000,264,74127000
2023-07-14,1245,280500,281000,280500,280500,426,119518000
2023-07-14,1246,280500,281000,280500,281000,208,58420000
2023-07-14,1247,281000,281000,280500,281000,259,72700000
2023-07-14,1248,281000,281000,280500,280500,546,153310000
2023-07-14,1249,281000,281000,280500,281000,527,147963000
2023-07-14,1250,280500,281000,280500,280500,293,82281000
2023-07-14,1251,280500,281000,280500,281000,446,125183000
2023-07-14,1252,281000,281000,280500,280500,280,78580000
2023-07-14,1253,280500,281000,280500,280500,417,117080000
2023-07-14,1254,281000,281000,280500,280500,1102,309561000
2023-07-14,1255,280500,281000,280500,280500,516,144798000
2023-07-14,1256,281000,281000,280500,280500,490,137483000
2023-07-14,1257,281000,281000,280000,280500,3008,843665000
2023-07-14,1258,280000,280500,280000,280000,1245,349182000
2023-07-14,1259,280000,280500,280000,280500,329,92207000
2023-07-14,1300,280500,280500,280000,280500,263,73659000
2023-07-14,1301,280000,280500,280000,280000,129,36158000
2023-07-14,1302,280500,280500,280000,280500,318,89158000
2023-07-14,1303,280000,280500,280000,280000,692,193875000
2023-07-14,1304,280000,280500,280000,280500,904,253169000
2023-07-14,1305,280000,280500,280000,280000,1071,299919000
2023-07-14,1306,280500,280500,280000,280000,3367,942788000
2023-07-14,1307,280000,280000,279500,279500,1001,280118000
2023-07-14,1308,280000,280000,279500,279500,1564,437163000
2023-07-14,1309,279500,280000,279500,279500,2453,685676000
2023-07-14,1310,279500,279500,279000,279500,422,117851000
2023-07-14,1311,279500,279500,279000,279000,1125,313919000
2023-07-14,1312,279000,279500,279000,279500,796,222284000
2023-07-14,1313,279500,279500,279000,279000,802,223934000
2023-07-14,1314,279500,279500,279000,279500,598,166985000
2023-07-14,1315,279500,279500,279000,279500,431,120448000
2023-07-14,1316,279500,279500,279000,279000,381,106368000
2023-07-14,1317,279000,279500,279000,279500,3570,996775000
2023-07-14,1318,279000,279500,279000,279500,396,110556000
2023-07-14,1319,279000,279500,279000,279000,1359,379261000
2023-07-14,1320,279000,279500,279000,279000,2991,834500000
2023-07-14,1321,279000,279500,279000,279500,372,103813000
2023-07-14,1322,279000,279500,279000,279000,526,146800000
2023-07-14,1323,279000,279500,279000,279000,849,236943000
2023-07-14,1324,279000,279500,279000,279500,3428,956428000
2023-07-14,1325,279000,279500,279000,279500,132,36861000
2023-07-14,1326,279500,279500,279000,279000,1386,387250000
2023-07-14,1327,279000,279500,279000,279000,601,167705000
2023-07-14,1328,279000,279500,279000,279500,418,116659000
2023-07-14,1329,279000,279500,279000,279000,3669,1023652000
2023-07-14,1330,279000,279000,278500,279000,567,158136000
2023-07-14,1331,279000,279000,278500,279000,522,145623000
2023-07-14,1332,279000,279000,278500,279000,462,128893000
2023-07-14,1333,278500,279000,278500,279000,829,231250000
2023-07-14,1334,279000,279000,278500,279000,1130,315193000
2023-07-14,1335,279000,279500,278500,279000,1390,387810000
2023-07-14,1336,279000,279500,279000,279500,445,124199000
2023-07-14,1337,279500,279500,279000,279000,667,186113000
2023-07-14,1338,279000,279500,279000,279000,518,144531000
2023-07-14,1339,279000,279500,279000,279500,320,89317000
2023-07-14,1340,279500,279500,279000,279500,258,72092000
2023-07-14,1341,279500,279500,279000,279500,179,49964000
2023-07-14,1342,279000,279500,279000,279000,461,128636000
2023-07-14,1343,279000,279500,279000,279500,4349,1215469000
2023-07-14,1344,279500,279500,278500,278500,3092,862647000
2023-07-14,1345,279000,279000,278500,278500,1374,382686000
2023-07-14,1346,279000,279000,278500,278500,548,152670000
2023-07-14,1347,278500,279000,278500,279000,336,93603000
2023-07-14,1348,279000,279000,278500,279000,227,63295000
2023-07-14,1349,278500,279000,278500,278500,596,166117000
2023-07-14,1350,278500,279000,278500,279000,849,236473000
2023-07-14,1351,279000,279000,278500,279000,319,88968000
2023-07-14,1352,279000,279000,278500,279000,753,209911000
2023-07-14,1353,279000,279000,278500,279000,174,48513000
2023-07-14,1354,278500,279000,278500,279000,590,164413000
2023-07-14,1355,279000,279000,278500,279000,181,50472000
2023-07-14,1356,279000,279000,278500,278500,651,181384000
2023-07-14,1357,278500,279000,278500,279000,1049,292195000
2023-07-14,1358,279000,279000,278500,279000,750,209083000
2023-07-14,1359,279000,279000,278500,278500,1027,286391000
2023-07-14,1400,278500,279000,278500,278500,572,159346000
2023-07-14,1401,278500,279000,278500,279000,1261,351220000
2023-07-14,1402,278500,279000,278500,279000,2975,828621000
2023-07-14,1403,278500,279000,278500,278500,887,247271000
2023-07-14,1404,278500,279000,278500,278500,1914,533638000
2023-07-14,1405,278500,279500,278500,279500,5842,1629876000
2023-07-14,1406,279000,279500,279000,279500,608,169873000
2023-07-14,1407,279500,279500,279000,279500,595,166283000
2023-07-14,1408,279500,279500,279000,279000,318,88806000
2023-07-14,1409,279500,279500,279000,279500,1546,432069000
2023-07-14,1410,279500,279500,279000,279000,870,243073000
2023-07-14,1411,279000,279500,279000,279500,615,171759000
2023-07-14,1412,279000,279500,279000,279500,926,258422000
2023-07-14,1413,279500,279500,279000,279500,565,157790000
2023-07-14,1414,279500,279500,279000,279000,3875,1081190000
2023-07-14,1415,279500,279500,279000,279000,1771,494151000
2023-07-14,1416,279000,279000,278500,279000,406,113255000
2023-07-14,1417,279000,279000,278500,279000,768,214094000
2023-07-14,1418,279000,279000,278500,279000,710,197989000
2023-07-14,1419,279000,279000,278500,279000,2545,709017000
2023-07-14,1420,279000,279000,278500,278500,848,236268000
2023-07-14,1421,279000,279000,278500,279000,1818,506451000
2023-07-14,1422,279000,279000,278500,279000,315,87814000
2023-07-14,1423,279000,279000,278500,279000,520,144932000
2023-07-14,1424,279000,279000,278500,279000,554,154506000
2023-07-14,1425,279000,279000,278500,279000,527,146817000
2023-07-14,1426,279000,279000,278500,278500,434,121055000
2023-07-14,1427,278500,279500,278500,279500,7722,2154526000
2023-07-14,1428,279500,279500,279000,279500,5061,1414153000
2023-07-14,1429,279500,280000,279000,280000,1834,512671000
2023-07-14,1430,280000,280000,279500,279500,702,196368000
2023-07-14,1431,280000,280000,279500,279500,673,188142000
2023-07-14,1432,280000,280000,279500,280000,644,180102000
2023-07-14,1433,280000,280000,279500,279500,894,250078000
2023-07-14,1434,280000,280000,279500,280000,233,65163000
2023-07-14,1435,280000,280000,279500,280000,1364,381526000
2023-07-14,1436,280000,280000,279500,280000,536,150036000
2023-07-14,1437,280000,280000,279500,280000,481,134588000
2023-07-14,1438,279500,280000,279500,280000,542,151603000
2023-07-14,1439,280000,280000,279500,279500,1808,505407000
2023-07-14,1440,280000,280000,279500,280000,300,83909000
2023-07-14,1441,279500,280000,279500,280000,720,201386000
2023-07-14,1442,280000,280000,279500,280000,640,179010000
2023-07-14,1443,280000,280000,279500,279500,677,189392000
2023-07-14,1444,280000,280000,279500,279500,621,173764000
2023-07-14,1445,279500,280000,279500,280000,772,215939000
2023-07-14,1446,280000,280000,279500,280000,610,170664000
2023-07-14,1447,280000,280500,279500,280500,9216,2580597000
2023-07-14,1448,280000,280500,280000,280500,1114,312440000
2023-07-14,1449,280500,281000,280000,281000,3083,864818000
2023-07-14,1450,281000,281000,280500,281000,2406,676019000
2023-07-14,1451,281000,281500,280500,281500,3855,1083403000
2023-07-14,1452,281500,281500,281000,281500,3574,1005016000
2023-07-14,1453,281500,281500,281000,281000,1057,297382000
2023-07-14,1454,281000,281500,281000,281000,1128,317108000
2023-07-14,1455,281000,281500,281000,281000,2125,597199000
2023-07-14,1456,281000,281500,281000,281000,3593,1009675000
2023-07-14,1457,281000,281000,280500,280500,639,179433000
2023-07-14,1458,280500,281000,280500,281000,831,233367000
2023-07-14,1459,281000,281500,280500,281000,5748,1614869000
2023-07-14,1500,281000,281500,281000,281000,2419,679811000
2023-07-14,1501,281500,281500,281000,281000,900,253039000
2023-07-14,1502,281000,281500,281000,281500,797,224210000
2023-07-14,1503,281500,281500,281000,281500,1103,310158000
2023-07-14,1504,281500,281500,281000,281000,948,266481000
2023-07-14,1505,281500,281500,281000,281500,968,272307000
2023-07-14,1506,281500,281500,281000,281500,3139,882600000
2023-07-14,1507,281000,281500,281000,281500,1086,305323000
2023-07-14,1508,281500,282000,281000,282000,17831,5020194000
2023-07-14,1509,282000,282000,281500,282000,4469,1259683000
2023-07-14,1510,282000,282000,281500,281500,1565,441164000
2023-07-14,1511,281500,282000,281500,282000,3735,1053216000
2023-07-14,1512,282000,282000,281500,282000,4475,1261767000
2023-07-14,1513,282000,282000,281500,282000,3004,846787000
2023-07-14,1514,282000,282000,281000,281500,11858,3338173000
2023-07-14,1515,281000,281500,281000,281500,757,212958000
2023-07-14,1516,281500,281500,281000,281500,1165,327819000
2023-07-14,1517,281500,281500,281000,281500,1783,501632000
2023-07-14,1518,281500,281500,281000,281500,2933,825133000
2023-07-14,1519,281500,281500,281000,281500,3444,968704000
2023-07-14,1520,281500,281500,281000,281500,4448,1251260000
2023-07-17,0901,281500,282000,281500,281500,30434,8571315000
2023-07-17,0902,282000,282000,280000,281500,19353,5437424000
2023-07-17,0903,281500,281500,279000,279000,16558,4643411000
2023-07-17,0904,279500,280000,278500,279500,13276,3705663000
2023-07-17,0905,279500,281000,279000,280500,11195,3134300000
2023-07-17,0906,281000,281000,279500,280000,8278,2319500000
2023-07-17,0907,280000,280000,279000,279500,6830,1909177000
2023-07-17,0908,279500,282000,279000,281500,18004,5057376000
2023-07-17,0909,281000,282000,280500,281500,12331,3470175000
2023-07-17,0910,281500,281500,280000,281000,4828,1356041000
2023-07-17,0911,281000,281000,280000,280000,5936,1665476000
2023-07-17,0912,280000,282000,280000,281500,14175,3979001000
2023-07-17,0913,281500,282500,281500,282500,11179,3152574000
2023-07-17,0914,282500,282500,281000,281500,11058,3115223000
2023-07-17,0915,281500,281500,281000,281000,4443,1249283000
2023-07-17,0916,281500,281500,280500,281000,3614,1015285000
2023-07-17,0917,280500,281000,279500,279500,11589,3245140000
2023-07-17,0918,279500,280500,279500,280000,4866,1362337000
2023-07-17,0919,280000,280500,279500,280000,7205,2016120000
2023-07-17,0920,280000,280000,279000,279500,8997,2513869000
2023-07-17,0921,279500,280000,279000,280000,6745,1885164000
2023-07-17,0922,280000,281500,279500,281500,9442,2646004000
2023-07-17,0923,281500,281500,280000,280500,4862,1365711000
2023-07-17,0924,280500,281000,280000,280000,6386,1792055000
2023-07-17,0925,280500,281000,280000,281000,2769,777164000
2023-07-17,0926,281000,281000,280500,280500,1806,506798000
2023-07-17,0927,280500,281000,280500,281000,2349,659519000
2023-07-17,0928,280500,281000,280000,280000,6548,1836587000
2023-07-17,0929,280500,280500,280000,280000,4189,1173195000
2023-07-17,0930,280500,280500,279000,279000,17298,4834451000
2023-07-17,0931,279500,280000,279000,280000,6585,1839027000
2023-07-17,0932,280000,280500,279500,280000,3471,971765000
2023-07-17,0933,280000,280500,279500,280000,4713,1319596000
2023-07-17,0934,280000,280000,279500,280000,1433,400853000
2023-07-17,0935,280000,280000,279000,279500,5399,1509209000
2023-07-17,0936,279500,279500,279000,279000,3499,976462000
2023-07-17,0937,279500,279500,279000,279000,5753,1605192000
2023-07-17,0938,279000,279500,278500,278500,6046,1686647000
2023-07-17,0939,279000,279000,278500,279000,1993,555515000
2023-07-17,0940,278500,279000,278500,279000,2216,617512000
2023-07-17,0941,278500,279000,278500,278500,2818,785149000
2023-07-17,0942,278500,279000,278500,278500,3667,1021850000
2023-07-17,0943,279000,279000,277500,278000,29767,8280639000
2023-07-17,0944,277500,278000,277500,278000,7581,2104099000
2023-07-17,0945,277500,278000,277000,278000,8679,2408390000
2023-07-17,0946,277500,278000,277500,277500,6781,1881877000
2023-07-17,0947,277500,278000,277000,277500,7822,2169483000
2023-07-17,0948,277000,277500,277000,277000,7897,2187973000
2023-07-17,0949,277000,277500,276500,276500,11486,3181221000
2023-07-17,0950,277000,277000,276000,276000,8360,2309892000
2023-07-17,0951,276000,276500,276000,276000,9649,2664038000
2023-07-17,0952,276000,276500,275500,276000,8367,2307942000
2023-07-17,0953,275500,277500,275500,277000,10977,3034714000
2023-07-17,0954,277000,277500,276500,277000,1930,534360000
2023-07-17,0955,277000,277500,276500,277500,3983,1103275000
2023-07-17,0956,277000,277500,276500,277000,4309,1193471000
2023-07-17,0957,276500,277000,276500,277000,3093,856470000
2023-07-17,0958,276500,277000,276500,276500,1814,501847000
2023-07-17,0959,276500,277000,276500,276500,1652,457005000
2023-07-17,1000,276500,277000,276000,276500,5707,1577722000
2023-07-17,1001,276500,276500,276000,276000,4783,1320419000
2023-07-17,1002,276000,277000,276000,276000,5905,1632205000
2023-07-17,1003,276500,276500,276000,276500,1951,539185000
2023-07-17,1004,276500,277000,276000,277000,3138,868100000
2023-07-17,1005,276500,277000,276500,277000,1561,431877000
2023-07-17,1006,277000,277000,276500,276500,990,274005000
2023-07-17,1007,277000,277000,276500,276500,930,257368000
2023-07-17,1008,277000,277500,276500,277000,5563,1540839000
2023-07-17,1009,277000,277500,277000,277500,1221,338374000
2023-07-17,1010,277500,277500,277000,277500,1106,306682000
2023-07-17,1011,277500,277500,277000,277500,1376,381438000
2023-07-17,1012,277500,278000,277000,277500,2706,750842000
2023-07-17,1013,277500,277500,277000,277500,8080,2239177000
2023-07-17,1014,277500,277500,277000,277500,715,198316000
2023-07-17,1015,277500,278000,277000,277500,2166,600417000
2023-07-17,1016,277500,277500,276500,276500,2977,824598000
2023-07-17,1017,277000,277000,276000,276500,10756,2971910000
2023-07-17,1018,276500,276500,276000,276000,1192,329067000
2023-07-17,1019,276500,276500,276000,276000,1123,310109000
2023-07-17,1020,276500,276500,276000,276000,1231,340036000
2023-07-17,1021,276500,276500,276000,276500,1655,457208000
2023-07-17,1022,276500,276500,276000,276000,1020,281729000
2023-07-17,1023,276000,276500,276000,276500,1712,472795000
2023-07-17,1024,276500,276500,276000,276500,980,270575000
2023-07-17,1025,276000,276500,276000,276500,2719,751720000
2023-07-17,1026,276500,277000,276500,277000,2063,570912000
2023-07-17,1027,276500,277000,276500,276500,2095,579669000
2023-07-17,1028,277000,277000,276500,277000,1878,519458000
2023-07-17,1029,277000,277000,276500,276500,965,267101000
2023-07-17,1030,277000,277000,276500,277000,1827,505720000
2023-07-17,1031,277000,277000,276500,276500,584,161681000
2023-07-17,1032,277000,277500,276500,277500,3945,1092626000
2023-07-17,1033,277000,277500,277000,277500,1129,312897000
2023-07-17,1034,277000,277500,277000,277000,495,137275000
2023-07-17,1035,277500,277500,277000,277500,1160,321664000
2023-07-17,1036,277000,277500,277000,277500,692,191935000
2023-07-17,1037,277500,277500,277000,277500,1011,280453000
2023-07-17,1038,277500,278000,277000,278000,2715,753500000
2023-07-17,1039,278000,278000,277500,278000,1271,353034000
2023-07-17,1040,278000,278000,277500,278000,1933,537120000
2023-07-17,1041,278000,278500,277500,278500,2236,621676000
2023-07-17,1042,278500,278500,278000,278000,532,148004000
2023-07-17,1043,278500,278500,278000,278500,2313,643873000
2023-07-17,1044,278500,278500,278000,278500,2101,584843000
2023-07-17,1045,278500,278500,278000,278500,2249,625970000
2023-07-17,1046,278500,279000,278000,278500,1726,480639000
2023-07-17,1047,278500,279000,278000,278500,1420,395457000
2023-07-17,1048,278500,278500,278000,278000,835,232221000
2023-07-17,1049,278000,278500,278000,278000,833,231894000
2023-07-17,1050,278500,279000,278000,278500,796,221670000
2023-07-17,1051,279000,279000,278500,279000,563,156982000
2023-07-17,1052,278500,279000,278500,278500,2628,732735000
2023-07-17,1053,279000,279000,278500,279000,389,108455000
2023-07-17,1054,279000,279000,278500,278500,2785,775762000
2023-07-17,1055,278500,279000,278500,279000,3479,970367000
2023-07-17,1056,279000,279500,279000,279500,1225,342260000
2023-07-17,1057,279500,280000,279500,279500,3958,1107273000
2023-07-17,1058,279500,280000,279000,279500,3454,965709000
2023-07-17,1059,279500,279500,279000,279500,694,193868000
2023-07-17,1100,279000,280000,279000,279500,4664,1303315000
2023-07-17,1101,279500,279500,279000,279500,1167,326004000
2023-07-17,1102,279500,280000,279000,280000,1428,399488000
2023-07-17,1103,280000,280000,279500,280000,1243,347867000
2023-07-17,1104,280000,280000,279500,280000,776,217188000
2023-07-17,1105,280000,280000,279500,279500,2367,661798000
2023-07-17,1106,280000,280000,279000,279500,5032,1406451000
2023-07-17,1107,279500,280000,279000,280000,888,248224000
2023-07-17,1108,279500,280000,279500,280000,1189,332840000
2023-07-17,1109,279500,280000,279500,280000,10269,2872719000
2023-07-17,1110,280000,280500,280000,280000,1133,317311000
2023-07-17,1111,280000,280500,280000,280500,955,267737000
2023-07-17,1112,280500,280500,280000,280500,868,243233000
2023-07-17,1113,280000,280500,280000,280500,2778,777993000
2023-07-17,1114,280000,280500,280000,280000,1555,435488000
2023-07-17,1115,280000,280500,279500,280000,2564,717945000
2023-07-17,1116,280000,280000,279500,280000,803,224584000
2023-07-17,1117,280000,280000,279500,279500,1954,547027000
2023-07-17,1118,280000,280000,279500,280000,1349,377634000
2023-07-17,1119,279500,280000,279500,279500,497,138962000
2023-07-17,1120,280000,280000,279500,279500,661,184827000
2023-07-17,1121,280000,280000,279500,280000,360,100739000
2023-07-17,1122,280000,280000,279500,279500,245,68568000
2023-07-17,1123,279500,281500,279500,281000,17799,4992832000
2023-07-17,1124,281500,281500,280500,281500,1623,456257000
2023-07-17,1125,281500,281500,281000,281500,6206,1746047000
2023-07-17,1126,281500,281500,281000,281500,1036,291452000
2023-07-17,1127,281000,282000,281000,282000,5296,1490886000
2023-07-17,1128,282000,282000,281500,282000,6174,1740408000
2023-07-17,1129,282000,282000,281500,282000,3231,911016000
2023-07-17,1130,282000,282000,281500,282000,2563,721929000
2023-07-17,1131,281500,282000,281500,282000,1318,371485000
2023-07-17,1132,281500,282000,281500,282000,2455,692236000
2023-07-17,1133,282000,282500,282000,282500,12941,3653030000
2023-07-17,1134,282500,283000,282000,283000,3638,1028433000
2023-07-17,1135,282500,283000,282000,282500,5614,1585817000
2023-07-17,1136,282500,282500,282000,282000,1469,414624000
2023-07-17,1137,282500,282500,281500,282000,5135,1448450000
2023-07-17,1138,282000,282000,281500,281500,2331,656468000
2023-07-17,1139,281500,282000,281000,281000,3153,887299000
2023-07-17,1140,281500,281500,281000,281500,2184,614328000
2023-07-17,1141,281500,282000,281000,281500,978,275385000
2023-07-17,1142,282000,282000,281500,281500,891,250996000
2023-07-17,1143,282000,282000,281500,282000,928,261541000
2023-07-17,1144,282000,282000,281500,281500,462,130166000
2023-07-17,1145,281500,282000,281500,282000,608,171339000
2023-07-17,1146,281500,282000,281500,282000,428,120597000
2023-07-17,1147,282000,282000,281000,281500,3308,931241000
2023-07-17,1148,281500,281500,281000,281000,2838,797876000
2023-07-17,1149,281500,281500,281000,281000,1113,312899000
2023-07-17,1150,281000,281500,281000,281000,968,272034000
2023-07-17,1151,281500,281500,281000,281000,545,153240000
2023-07-17,1152,281500,281500,281000,281500,231,64994000
2023-07-17,1153,281500,281500,281000,281500,1599,450043000
2023-07-17,1154,281500,281500,281000,281000,651,183005000
2023-07-17,1155,281500,281500,281000,281500,330,92797000
2023-07-17,1156,281000,281500,281000,281500,406,114151000
2023-07-17,1157,281000,281500,281000,281000,4682,1315653000
2023-07-17,1158,281000,281000,280500,281000,761,213603000
2023-07-17,1159,280500,281000,280500,281000,478,134249000
2023-07-17,1200,281000,281000,280500,281000,719,201838000
2023-07-17,1201,281000,281000,280500,280500,503,141232000
2023-07-17,1202,280500,281000,280500,281000,614,172383000
2023-07-17,1203,281000,281000,280500,281000,1045,293627000
2023-07-17,1204,281000,281000,280500,281000,694,194785000
2023-07-17,1205,281000,281000,280500,280500,579,162488000
2023-07-17,1206,281000,281000,280500,281000,1459,409344000
2023-07-17,1207,281000,281000,280500,280500,457,128275000
2023-07-17,1208,280500,281000,280500,280500,839,235368000
2023-07-17,1209,280500,281000,280500,280500,1118,313602000
2023-07-17,1210,280500,280500,280000,280500,520,145774000
2023-07-17,1211,280500,280500,280000,280000,501,140302000
2023-07-17,1212,280000,280500,280000,280000,1446,404930000
2023-07-17,1213,280000,280500,280000,280000,477,133597000
2023-07-17,1214,280000,280500,280000,280000,672,188217000
2023-07-17,1215,280000,280500,280000,280000,237,66445000
2023-07-17,1216,280500,280500,280000,280500,296,82948000
2023-07-17,1217,280500,280500,280000,280000,670,187645000
2023-07-17,1218,280500,280500,280000,280000,482,134998000
2023-07-17,1219,280000,280500,280000,280000,621,173905000
2023-07-17,1220,280000,280500,280000,280000,410,114854000
2023-07-17,1221,280500,280500,279500,280000,3136,878137000
2023-07-17,1222,280500,280500,280000,280500,877,245573000
2023-07-17,1223,280000,280500,280000,280500,355,99452000
2023-07-17,1224,280000,280500,280000,280000,353,98881000
2023-07-17,1225,280500,280500,280000,280500,403,112870000
2023-07-17,1226,280500,280500,280000,280500,904,253142000
2023-07-17,1227,280000,280500,280000,280000,1144,320333000
2023-07-17,1228,280500,280500,280000,280500,505,141487000
2023-07-17,1229,280000,280500,280000,280500,379,106142000
2023-07-17,1230,280500,280500,280000,280500,546,152994000
2023-07-17,1231,280000,280500,280000,280500,341,95535000
2023-07-17,1232,280500,280500,280000,280500,4058,1138230000
2023-07-17,1233,280500,280500,280000,280000,527,147608000
2023-07-17,1234,280000,280500,280000,280500,2745,769793000
2023-07-17,1235,280500,281000,280000,281000,284,79685000
2023-07-17,1236,280500,281000,280500,281000,795,223081000
